8.593750000000000000e-01	6.523437500000000000e-01	1.000000000000000000e+00	3.398437500000000000e-01	-9.250640869140625000e-05	6.796875000000000000e-01	3.496093750000000000e-01	2.734375000000000000e-01
-2.229213714599609375e-05	-2.241134643554687500e-04	-1.325607299804687500e-04	1.000000000000000000e+00	-2.174377441406250000e-04	8.242187500000000000e-01	-2.145767211914062500e-05	-1.792907714843750000e-04
-1.363754272460937500e-04	6.914062500000000000e-01	-1.859664916992187500e-04	9.609375000000000000e-01	7.304687500000000000e-01	9.843750000000000000e-01	9.648437500000000000e-01	-8.773803710937500000e-05
7.851562500000000000e-01	2.300739288330078125e-05	3.838539123535156250e-05	-6.246566772460937500e-05	8.710937500000000000e-01	9.765625000000000000e-01	1.000000000000000000e+00	4.218750000000000000e-01
-1.518055796623229980e-07	-1.211166381835937500e-04	1.176757812500000000e-01	8.632812500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	8.359375000000000000e-01	2.613067626953125000e-04
7.890625000000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	5.820312500000000000e-01	1.000000000000000000e+00	9.453125000000000000e-01	9.521484375000000000e-02	1.000000000000000000e+00
5.000000000000000000e-01	8.632812500000000000e-01	7.031250000000000000e-01	7.187500000000000000e-01	9.101562500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.945312500000000000e-01
1.000000000000000000e+00	8.320312500000000000e-01	1.440429687500000000e-02	1.000000000000000000e+00	6.103515625000000000e-05	1.000000000000000000e+00	1.000000000000000000e+00	3.417968750000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.542968750000000000e-01	1.000000000000000000e+00	4.882812500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00
9.140625000000000000e-01	7.656250000000000000e-01	4.882812500000000000e-01	1.000000000000000000e+00	8.398437500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	8.398437500000000000e-01	8.789062500000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	5.664062500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.085937500000000000e-01	9.570312500000000000e-01	9.453125000000000000e-01	8.632812500000000000e-01	7.226562500000000000e-02	1.000000000000000000e+00
1.000000000000000000e+00	4.833984375000000000e-02	7.265625000000000000e-01	8.710937500000000000e-01	9.375000000000000000e-01	1.000000000000000000e+00	3.967285156250000000e-04	4.492187500000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.335937500000000000e-01	1.000000000000000000e+00	8.007812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
6.171875000000000000e-01	1.000000000000000000e+00	5.078125000000000000e-01	9.492187500000000000e-01	9.804687500000000000e-01	9.648437500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	6.523437500000000000e-01	1.000000000000000000e+00	2.343750000000000000e-01	1.000000000000000000e+00	8.476562500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.921875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	-7.534027099609375000e-05	9.335937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.265625000000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.335937500000000000e-01	1.000000000000000000e+00	7.734375000000000000e-01	9.648437500000000000e-01	1.000000000000000000e+00	9.804687500000000000e-01
5.195312500000000000e-01	9.960937500000000000e-01	7.968750000000000000e-01	1.000000000000000000e+00	9.179687500000000000e-01	9.648437500000000000e-01	1.392364501953125000e-04	8.515625000000000000e-01
1.000000000000000000e+00	7.617187500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.480102539062500000e-03	9.804687500000000000e-01	5.859375000000000000e-01	1.000000000000000000e+00
9.882812500000000000e-01	-2.355575561523437500e-04	1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00	2.714843750000000000e-01
1.000000000000000000e+00	9.101562500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00	9.257812500000000000e-01	9.570312500000000000e-01	8.085937500000000000e-01	5.781250000000000000e-01
9.296875000000000000e-01	9.531250000000000000e-01	8.398437500000000000e-01	9.882812500000000000e-01	1.000000000000000000e+00	7.109375000000000000e-01	7.890625000000000000e-01	9.648437500000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.128051757812500000e-04	9.726562500000000000e-01	3.906250000000000000e-03	9.843750000000000000e-01	9.882812500000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	5.117187500000000000e-01	-1.840591430664062500e-04	9.375000000000000000e-01	9.765625000000000000e-01	9.882812500000000000e-01	9.921875000000000000e-01	7.343750000000000000e-01
9.687500000000000000e-01	9.921875000000000000e-01	7.629394531250000000e-05	9.960937500000000000e-01	9.609375000000000000e-01	1.000000000000000000e+00	-1.153945922851562500e-04	6.389617919921875000e-05
