9.882812500000000000e-01	9.140625000000000000e-01	1.000000000000000000e+00	9.140625000000000000e-01	9.921875000000000000e-01	9.453125000000000000e-01	1.000000000000000000e+00	9.492187500000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.687500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
9.843750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.687500000000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.140625000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.765625000000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	9.843750000000000000e-01	9.960937500000000000e-01	7.734375000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.726562500000000000e-01	9.609375000000000000e-01
9.960937500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.492187500000000000e-01	9.101562500000000000e-01	9.335937500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01
9.375000000000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00	4.453125000000000000e-01	7.500000000000000000e-01	9.101562500000000000e-01	1.000000000000000000e+00
8.671875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.648437500000000000e-01	9.960937500000000000e-01	6.015625000000000000e-01	9.921875000000000000e-01
9.492187500000000000e-01	9.609375000000000000e-01	9.960937500000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	9.921875000000000000e-01
9.882812500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.101562500000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00
9.140625000000000000e-01	7.734375000000000000e-01	1.000000000000000000e+00	9.726562500000000000e-01	8.789062500000000000e-01	9.882812500000000000e-01	9.960937500000000000e-01	9.960937500000000000e-01
1.000000000000000000e+00	9.843750000000000000e-01	8.437500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.726562500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01
1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.804687500000000000e-01	9.960937500000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	1.000000000000000000e+00	9.960937500000000000e-01	9.921875000000000000e-01	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
